epoch,train acc,val acc
556,0.3452,0.4086
557,0.3436,0.4071
558,0.3438,0.4072
559,0.3446,0.4051
560,0.344,0.4059
561,0.3451,0.4086
562,0.3444,0.4072
563,0.3451,0.406
564,0.3458,0.4065
565,0.3465,0.407
566,0.3462,0.41
567,0.3454,0.4027
568,0.3465,0.4084
569,0.3457,0.4049
570,0.345,0.4034
571,0.3448,0.4058
572,0.3461,0.4096
573,0.3473,0.4078
574,0.347,0.4085
575,0.3483,0.4082
576,0.3462,0.4099
577,0.3457,0.407
578,0.3469,0.4084
579,0.3482,0.4082
580,0.3478,0.4103
581,0.3463,0.408
582,0.3462,0.4107
583,0.3471,0.408
584,0.3458,0.4106
585,0.3482,0.4104
586,0.3484,0.4114
587,0.3492,0.409
588,0.3474,0.4108
589,0.35,0.4125
590,0.3497,0.4117
591,0.3509,0.4119
592,0.3498,0.4107
593,0.35,0.4121
594,0.3478,0.4073
595,0.3482,0.4112
596,0.3503,0.41
597,0.3497,0.4119
598,0.3507,0.413
599,0.3506,0.4095
600,0.3504,0.4087
601,0.3505,0.4085
602,0.3494,0.411
603,0.3507,0.4132
604,0.3496,0.4098
605,0.3508,0.409
606,0.3502,0.4124
607,0.3515,0.4121
608,0.351,0.4095
609,0.3522,0.4126
610,0.3518,0.4122
611,0.351,0.4116
612,0.3506,0.4119
613,0.3528,0.4134
614,0.3532,0.4126
615,0.3522,0.4131
616,0.352,0.4139
617,0.3518,0.4137
618,0.352,0.4122
619,0.3528,0.4118
620,0.352,0.4081
621,0.3498,0.4118
622,0.3525,0.4104
623,0.352,0.4118
624,0.353,0.4118
625,0.3512,0.4144
626,0.3534,0.4146
627,0.352,0.414
628,0.3538,0.4146
629,0.3549,0.4112
630,0.3552,0.411
631,0.3545,0.4148
632,0.3544,0.4102
633,0.3538,0.4138
634,0.3552,0.4142
635,0.3542,0.413
636,0.3538,0.416
637,0.3544,0.4146
638,0.356,0.4125
639,0.3555,0.415
640,0.3544,0.4118
641,0.3556,0.4158
642,0.3547,0.4151
643,0.355,0.4115
644,0.3556,0.4134
645,0.3562,0.4147
646,0.3558,0.415
647,0.3556,0.4146
648,0.355,0.4142
649,0.3556,0.412
650,0.3549,0.4112
651,0.3548,0.4125
652,0.3558,0.4143
653,0.3572,0.4124
654,0.3579,0.4152
655,0.3574,0.4142
656,0.3556,0.4155
657,0.3548,0.4125
658,0.3558,0.4154
659,0.3565,0.4184
660,0.3579,0.419
661,0.3566,0.4148
662,0.3568,0.4152
663,0.3577,0.4137
664,0.3568,0.4158
665,0.357,0.4148
666,0.357,0.4124
667,0.3565,0.4118
668,0.3558,0.4144
669,0.3568,0.4121
670,0.3554,0.4137
671,0.3598,0.4148
672,0.3578,0.4123
673,0.3587,0.4172
674,0.3594,0.4123
675,0.3589,0.414
676,0.3578,0.4129
677,0.3573,0.4144
678,0.3585,0.4159
679,0.3574,0.4168
680,0.359,0.4144
681,0.3585,0.416
682,0.36,0.4162
683,0.3585,0.4137
684,0.358,0.4153
685,0.3596,0.4147
686,0.3581,0.4152
687,0.3586,0.4134
688,0.3592,0.4155
689,0.3605,0.4174
690,0.3592,0.4163
691,0.3594,0.4163
692,0.3592,0.4146
693,0.3596,0.418
694,0.3602,0.4186
695,0.3581,0.4158
696,0.3612,0.4169
697,0.3548,0.4142
698,0.3582,0.4163
699,0.3617,0.416
700,0.3614,0.4178
701,0.3612,0.4184
702,0.3618,0.4162
703,0.3609,0.4192
704,0.3607,0.4164
705,0.3598,0.4162
706,0.36,0.4142
707,0.3612,0.4164
708,0.3608,0.4162
709,0.3612,0.4151
710,0.3608,0.414
711,0.3606,0.4146
712,0.3617,0.4164
713,0.3617,0.4148
714,0.3624,0.4166
715,0.3617,0.4167
716,0.3618,0.4144
717,0.3612,0.416
718,0.3618,0.4138
719,0.3614,0.4176
720,0.3621,0.416
721,0.3614,0.4152
722,0.362,0.4171
723,0.3634,0.4166
724,0.3624,0.418
725,0.3618,0.417
726,0.3636,0.416
727,0.3632,0.4158
728,0.3626,0.4164
729,0.3628,0.4153
730,0.3638,0.4149
731,0.3621,0.418
732,0.3638,0.4168
733,0.3626,0.4164
734,0.3638,0.4175
735,0.3645,0.416
736,0.3646,0.4179
737,0.361,0.4142
738,0.3618,0.4176
739,0.3626,0.4148
740,0.3635,0.4139
741,0.3648,0.4179
742,0.364,0.416
743,0.3648,0.4168
744,0.3643,0.4149
745,0.3636,0.4148
746,0.3634,0.4179
747,0.3658,0.4177
748,0.3643,0.4165
749,0.3658,0.4178
750,0.3645,0.4161
751,0.3642,0.4196
752,0.365,0.4155
753,0.367,0.4156
754,0.3656,0.4162
755,0.3659,0.4162
756,0.3661,0.4139
757,0.3668,0.4176
758,0.3661,0.415
759,0.3648,0.4152
760,0.3642,0.4182
761,0.3667,0.4168
762,0.3658,0.4158
763,0.3646,0.4162
764,0.3638,0.4177
765,0.3662,0.4164
766,0.3658,0.415
767,0.367,0.416
768,0.3664,0.4158
769,0.3666,0.418
770,0.3654,0.4166
771,0.365,0.4143
772,0.3657,0.4164
773,0.3662,0.4168
774,0.3686,0.4168
775,0.3683,0.416
776,0.3681,0.4164
777,0.3683,0.4166
778,0.3663,0.4163
779,0.3684,0.4168
780,0.366,0.4146
781,0.367,0.415
782,0.3669,0.417
783,0.368,0.4164
784,0.3668,0.4202
785,0.3688,0.418
786,0.3678,0.4186
787,0.3701,0.4206
788,0.3686,0.4181
789,0.3689,0.4186
790,0.369,0.4162
791,0.369,0.421
792,0.3689,0.4182
793,0.3694,0.4157
794,0.369,0.4164
795,0.3688,0.4175
796,0.368,0.4161
797,0.3695,0.4183
798,0.3694,0.4154
799,0.37,0.416
800,0.3694,0.4168
801,0.3684,0.4171
802,0.3686,0.42
803,0.3706,0.4195
804,0.3712,0.4192
805,0.3699,0.4176
806,0.3704,0.4178
807,0.3691,0.4174
808,0.3697,0.417
809,0.3696,0.4159
810,0.37,0.4184
811,0.371,0.4195
812,0.3732,0.4192
813,0.3716,0.4176
814,0.3712,0.4175
815,0.3718,0.4174
816,0.3718,0.416
817,0.3706,0.4174
818,0.3705,0.4169
819,0.3698,0.4178
820,0.3717,0.4168
821,0.3724,0.4174
822,0.3714,0.4218
823,0.3725,0.4187
824,0.371,0.4178
825,0.3726,0.4162
826,0.3716,0.4178
827,0.3711,0.4164
828,0.3708,0.4163
829,0.3713,0.4187
830,0.3714,0.4168
831,0.373,0.4168
832,0.3712,0.417
833,0.3716,0.419
834,0.3723,0.4202
835,0.3737,0.4159
836,0.3724,0.4173
837,0.373,0.4155
838,0.3731,0.416
839,0.3747,0.4169
840,0.3734,0.4174
841,0.3731,0.4162
842,0.3734,0.414
843,0.3719,0.4155
844,0.3738,0.4166
845,0.3732,0.4194
846,0.3732,0.4188
847,0.3738,0.4172
848,0.3732,0.4158
849,0.373,0.419
850,0.373,0.4214
851,0.3737,0.4182
852,0.3748,0.4211
853,0.3737,0.4163
854,0.3755,0.4185
855,0.3742,0.4185
856,0.3738,0.4204
857,0.3751,0.4188
858,0.374,0.4185
859,0.3747,0.4202
860,0.3753,0.4194
861,0.3743,0.4178
862,0.3734,0.4212
863,0.3748,0.4184
864,0.3747,0.4186
865,0.3758,0.4182
866,0.374,0.418
867,0.3751,0.415
868,0.3758,0.4181
869,0.3768,0.4203
870,0.3753,0.4194
871,0.3778,0.4178
872,0.3762,0.414
873,0.3745,0.4172
874,0.3756,0.4154
875,0.3762,0.42
876,0.3775,0.4198
