epoch,train loss,test loss
470,4.8161,5.3899
471,4.8137,5.3919
472,4.8208,5.3988
473,4.8107,5.391
474,4.8068,5.3955
475,4.8119,5.4007
476,4.8059,5.4053
477,4.8088,5.3912
478,4.8082,5.3962
479,4.7999,5.3989
480,4.8072,5.3922
481,4.8001,5.3844
482,4.8012,5.4018
483,4.8032,5.3861
484,4.8093,5.3877
485,4.796,5.3956
486,4.7928,5.3705
487,4.7846,5.3826
488,4.778,5.394
489,4.7788,5.3922
490,4.7807,5.3845
491,4.7773,5.4
492,4.7778,5.4005
493,4.7833,5.3872
494,4.7735,5.3921
495,4.7798,5.3821
496,4.7789,5.3861
497,4.7676,5.3895
498,4.7808,5.3896
499,4.7725,5.3952
500,4.7666,5.3754
501,4.7676,5.3787
502,4.7623,5.3777
503,4.7621,5.3578
504,4.7716,5.3897
505,4.76,5.3635
506,4.7559,5.3924
507,4.7568,5.3875
508,4.7496,5.3886
509,4.7524,5.3836
510,4.7425,5.3685
511,4.7452,5.3706
512,4.7457,5.3875
513,4.7489,5.3676
514,4.7426,5.372
515,4.743,5.3712
516,4.7374,5.3815
517,4.7316,5.3804
518,4.7354,5.3703
519,4.7295,5.3728
520,4.7294,5.3705
521,4.7325,5.3816
522,4.728,5.3818
523,4.728,5.3721
524,4.7299,5.4081
525,4.7197,5.3724
526,4.7217,5.3747
527,4.7227,5.3791
528,4.7111,5.3581
529,4.7149,5.3593
530,4.7183,5.3774
531,4.7178,5.3751
532,4.7247,5.3617
533,4.7127,5.3692
534,4.7046,5.3611
535,4.7003,5.3517
536,4.7088,5.3702
537,4.6961,5.3673
538,4.6948,5.3772
539,4.7035,5.3836
540,4.6935,5.3593
541,4.698,5.358
542,4.696,5.3706
543,4.6863,5.3474
544,4.6862,5.367
545,4.686,5.3918
546,4.6864,5.3619
547,4.6877,5.3705
548,4.6914,5.3677
549,4.6801,5.3559
550,4.6871,5.3684
551,4.6769,5.3749
552,4.6857,5.3281
553,4.6707,5.374
554,4.675,5.3681
555,4.6751,5.363
556,4.6677,5.3642
557,4.6716,5.3509
558,4.6612,5.3553
559,4.6713,5.3719
560,4.6597,5.3404
561,4.6572,5.3669
562,4.6556,5.3534
563,4.6689,5.3588
564,4.6517,5.3523
565,4.6537,5.3548
566,4.6493,5.3638
567,4.6528,5.3924
568,4.6544,5.3388
569,4.6533,5.3656
570,4.6515,5.3711
571,4.6385,5.3605
572,4.6433,5.3372
573,4.6508,5.3619
574,4.6447,5.3528
575,4.633,5.3605
576,4.6421,5.3425
577,4.6399,5.3557
578,4.6276,5.3424
579,4.6265,5.3574
580,4.6367,5.3441
581,4.6184,5.3672
582,4.6299,5.3413
583,4.6208,5.3672
584,4.6395,5.344
585,4.6235,5.3576
586,4.6146,5.3493
587,4.6247,5.3519
588,4.626,5.3518
589,4.6088,5.3422
590,4.618,5.3517
591,4.6115,5.3439
592,4.6139,5.3488
593,4.6177,5.3304
594,4.6252,5.3623
595,4.6109,5.3407
596,4.6036,5.3786
597,4.6036,5.3285
598,4.6072,5.3396
599,4.601,5.3726
600,4.6049,5.3702
601,4.5926,5.3534
602,4.5891,5.35
603,4.5913,5.3427
604,4.6015,5.3512
605,4.5926,5.3652
606,4.592,5.3461
607,4.5916,5.3475
608,4.5867,5.3606
609,4.5946,5.3403
610,4.5785,5.3535
611,4.5797,5.3544
612,4.5957,5.361
613,4.5725,5.3611
614,4.573,5.3591
615,4.5755,5.3426
616,4.5741,5.3314
617,4.5773,5.3418
618,4.5793,5.3579
619,4.5745,5.3374
620,4.5697,5.3557
621,4.5696,5.3501
622,4.5687,5.3547
623,4.5647,5.3507
624,4.5712,5.3451
625,4.5701,5.3313
626,4.5645,5.3052
627,4.5659,5.3498
628,4.5537,5.3204
629,4.5525,5.3633
630,4.5556,5.3426
631,4.5547,5.3474
632,4.5562,5.3655
633,4.5538,5.344
634,4.5567,5.3255
635,4.548,5.3336
636,4.5443,5.347
637,4.5622,5.3385
638,4.536,5.3547
639,4.5427,5.3302
640,4.5469,5.3361
641,4.5401,5.3615
642,4.5471,5.336
643,4.5349,5.3482
644,4.5289,5.3344
645,4.5354,5.3496
646,4.5274,5.3417
647,4.5294,5.3494
648,4.5269,5.3369
649,4.5367,5.3639
650,4.5265,5.3435
651,4.5317,5.3527
652,4.5249,5.3659
653,4.5177,5.3559
654,4.5149,5.3413
655,4.5247,5.3473
656,4.5201,5.3459
657,4.5288,5.3408
658,4.5185,5.3435
659,4.5247,5.3233
660,4.5092,5.3525
661,4.5244,5.3545
662,4.5139,5.3503
663,4.5099,5.3434
664,4.5241,5.3497
665,4.511,5.3565
666,4.5032,5.3276
667,4.5087,5.3662
668,4.4983,5.356
669,4.5092,5.342
670,4.5006,5.3373
671,4.4948,5.3617
672,4.4939,5.3372
673,4.5022,5.3308
674,4.5049,5.356
675,4.4895,5.3374
676,4.4929,5.3536
677,4.4925,5.35
678,4.4924,5.3553
